Фрейм,Амплитуда
3291,3.517779
3292,2.8036222
3293,2.4881356
3294,2.362622
3295,2.3621402
3296,2.4003985
3297,2.4407952
3298,2.6075392
3299,3.1326873
3300,3.1762192
3301,2.8032494
3302,2.432267
3303,2.4816096
3304,2.3252277
3305,2.3216448
3306,2.408838
3307,2.349751
3308,2.441178
3309,2.2929366
3310,2.22001
3311,2.0986428
3312,2.1415558
3313,2.1738784
3314,2.063697
3315,2.2993267
3316,3.9504254
3317,4.0481954
3318,3.0690968
3319,2.9869223
3320,3.0586374
3321,3.1428716
3322,3.1889935
3323,3.110215
3324,3.0801358
3325,3.0463471
3326,3.3164907
3327,3.3678377
3328,3.139787
3329,3.1280034
3330,3.1951919
3331,3.2679412
3332,3.0889115
3333,3.1212769
3334,3.5317457
3335,3.4005854
3336,2.9834483
3337,2.9889703
3338,2.9399796
3339,2.6507437
3340,2.5086553
3341,2.865573
3342,3.7001035
3343,3.5297782
3344,3.1104977
3345,3.0632966
3346,3.0571203
3347,3.1331701
3348,2.9832008
3349,2.8273795
3350,3.78287
3351,4.5048976
3352,3.6977036
3353,3.200572
3354,3.1686113
3355,3.0196064
3356,2.6003711
3357,2.518106
3358,2.785543
3359,3.1171143
3360,3.3988168
3361,3.1461577
3362,2.8233716
3363,2.7578058
3364,2.4784982
3365,2.0423682
3366,1.817945
3367,2.820774
3368,4.514683
3369,4.161797
3370,3.3566332
3371,2.9896939
3372,3.2485669
3373,3.2434018
3374,2.8592331
3375,2.597368
3376,2.6264596
3377,2.7789445
3378,3.2484212
3379,3.0571716
3380,2.8091416
3381,2.7424662
3382,2.6266415
3383,2.6207743
3384,2.5402193
3385,2.671777
3386,2.9166722
3387,2.9361567
3388,2.860472
3389,2.8948395
3390,2.5953112
3391,2.3624787
3392,2.449097
3393,2.9257405
3394,3.5288064
3395,3.1779597
3396,3.015303
3397,2.8735013
3398,2.7083662
3399,2.7656782
3400,2.7412224
3401,2.6837113
3402,3.6648245
3403,4.110388
3404,3.305443
3405,3.070502
3406,2.8712828
3407,2.6647146
3408,2.5375347
3409,2.5045967
3410,2.5396729
3411,2.779399
3412,2.9519727
3413,2.8837392
3414,2.6814332
3415,2.593455
3416,2.3982768
3417,2.512791
3418,2.746181
3419,4.532497
3420,5.519791
3421,4.347757
3422,3.9524941
3423,4.12371
3424,3.8226469
3425,3.1469169
3426,2.5127132
3427,2.6739805
3428,3.8387797
3429,4.1336374
3430,3.4321387
3431,2.9619732
3432,2.9195292
3433,2.8868554
3434,3.0429697
3435,3.1056964
3436,2.947383
3437,3.555821
3438,3.4427497
3439,3.0863845
3440,2.9561439
3441,2.8251097
3442,2.7432134
3443,2.6012676
3444,2.4175363
3445,2.9215295
3446,3.283257
3447,2.9466329
3448,2.8275201
3449,2.7999184
3450,2.640531
3451,2.5458694
3452,2.6602092
3453,2.8931172
3454,4.2284803
3455,3.847181
3456,2.874291
3457,2.5000906
3458,2.1908607
3459,2.2110276
3460,2.1523228
3461,2.1243815
3462,2.1839838
3463,2.2031224
3464,2.1054246
3465,1.9402996
3466,1.9603292
3467,1.9535573
3468,2.0079067
3469,1.978469
3470,2.266454
3471,3.1061342
3472,3.2312846
3473,2.6111746
3474,2.293702
3475,2.2066808
3476,2.0362468
3477,2.0039907
3478,2.1649702
3479,2.8655074
3480,4.061929
3481,3.5448797
3482,2.7755606
3483,2.6203268
3484,2.5684445
3485,2.4359777
3486,2.3623233
3487,2.555578
3488,4.2883167
3489,4.968692
3490,4.154538
3491,3.7401943
3492,3.6608143
3493,3.3237212
3494,2.7328415
3495,2.595612
3496,2.3305602
3497,2.3572788
3498,2.6469178
3499,2.8047733
3500,2.8773823
3501,2.947501
3502,2.7824442
3503,2.4261866
3504,1.8958116
3505,3.1438725
3506,4.748553
3507,4.226662
3508,3.4577003
3509,2.9420075
3510,2.8353868
3511,2.7026098
3512,2.8216577
3513,2.701748
3514,2.7589276
3515,3.2655537
3516,3.2074192
3517,2.6440532
3518,2.4538121
3519,2.4836466
3520,2.4601912
3521,2.443619
3522,2.376948
3523,2.6928353
3524,2.723207
3525,2.8105617
3526,2.9670253
3527,2.4112265
3528,2.4381115
3529,2.7490625
3530,3.1966863
3531,4.069565
3532,4.317021
3533,3.3872602
3534,2.9848523
3535,3.1266344
3536,3.0752873
3537,2.9474008
3538,2.7602506
3539,3.085318
3540,4.0063663
3541,3.961268
3542,3.2921236
3543,2.9165757
3544,2.729084
3545,2.7381408
3546,2.7006767
3547,2.7866752
3548,2.6814666
3549,2.9671686
3550,3.4140022
3551,3.499052
3552,3.26496
3553,2.9958756
3554,3.2953138
3555,3.1003015
3556,3.3085275
3557,5.0641227
3558,5.559765
3559,4.9123726
3560,4.4344673
3561,4.1960564
3562,3.9336333
3563,3.319699
3564,3.1243446
3565,2.706839
3566,2.774953
3567,3.4387624
3568,3.7106035
3569,3.5816526
3570,3.0025337
3571,2.8060532
3572,2.6494699
3573,2.6278906
3574,3.1626747
3575,3.8478565
3576,3.4705815
3577,3.2609205
3578,3.094171
3579,2.9584928
3580,3.0160878
3581,3.1344469
3582,3.0850363
3583,3.211986
3584,3.3637838
3585,3.0503407
3586,2.9332259
3587,2.9291215
3588,3.0468893
3589,3.0844164
3590,2.8282948
3591,3.3767402
3592,4.412155
3593,3.7676044
3594,2.9020333
3595,2.6892369
3596,2.724197
3597,2.915654
3598,2.7299538
3599,2.4059634
3600,2.3256323
3601,2.5557876
3602,2.5430765
3603,2.3219733
3604,2.2938304
3605,2.2808661
3606,2.1676939
3607,2.1092472
3608,2.3104784
3609,2.923575
3610,3.0672195
3611,2.5391266
3612,2.2521644
3613,2.1163993
3614,1.9983882
3615,1.9431819
3616,1.8339249
3617,2.8740342
3618,3.929679
3619,3.208898
3620,2.4882016
3621,2.3089137
3622,2.2033358
3623,2.4456534
3624,2.5461717
3625,3.104223
3626,5.0628257
3627,5.111094
3628,4.451611
3629,3.8988173
3630,3.355961
3631,2.8337293
3632,2.813722
3633,2.9918559
3634,2.9549856
3635,3.1423666
3636,3.1029048
3637,2.6398153
3638,2.264483
3639,1.9066473
3640,2.2779105
3641,3.6891813
3642,3.8570771
3643,4.533349
3644,4.640739
3645,3.5625837
3646,2.8839002
3647,2.6241074
3648,2.4138033
3649,2.4798148
3650,2.4272935
3651,2.2867491
3652,2.326268
3653,2.5602167
3654,2.726705
3655,2.4571617
3656,2.3208392
3657,2.230006
3658,2.2352977
3659,2.2034073
3660,2.1960952
3661,2.5268488
3662,2.669216
3663,2.3746245
3664,2.0914931
3665,1.7756834
3666,1.5202407
3667,1.4797603
3668,1.5369903
3669,2.2497523
3670,2.9464014
3671,3.1494648
3672,2.7967174
3673,2.4775622
3674,2.311934
3675,2.232957
3676,2.2172885
3677,2.6862097
3678,3.8322294
3679,3.58243
3680,3.0823574
3681,3.479885
3682,3.8553479
3683,3.6533866
3684,3.3984506
3685,3.2974696
3686,3.2035573
3687,3.189548
3688,2.9892812
3689,2.6051548
3690,2.3679235
3691,2.4275308
3692,2.565524
3693,2.62403
3694,3.017879
3695,4.768571
3696,5.192076
3697,4.62688
3698,4.2962527
3699,4.01285
3700,3.733908
3701,3.216204
3702,3.1285992
3703,3.0007775
3704,2.8572226
3705,2.9006984
3706,2.9743447
3707,2.8506525
3708,2.8225887
3709,2.940443
3710,2.9210865
3711,2.8326063
3712,3.1530316
3713,3.6139166
3714,3.5662386
3715,3.0667942
3716,2.8559852
3717,2.7237551
3718,2.3725336
3719,1.9183592
3720,2.0798755
3721,2.8011405
3722,3.230722
3723,3.0740378
3724,2.8796618
3725,2.5519483
3726,3.2700477
3727,4.1639185
3728,4.1977506
3729,4.5534625
3730,4.3667817
3731,3.0315166
3732,2.750449
3733,2.7584116
3734,3.0091503
3735,3.1162586
3736,2.9993398
3737,2.9254372
3738,2.923329
3739,2.8697233
3740,2.1135345
3741,1.6783326
3742,1.5706865
3743,2.7744517
3744,3.8675566
3745,3.761399
3746,3.9566774
3747,4.0942054
3748,3.7087104
3749,3.1293888
3750,2.7077448
3751,2.55198
3752,2.378697
3753,2.2585263
3754,2.2876456
3755,3.22353
3756,3.871831
3757,3.0250728
3758,2.5380108
3759,2.479377
3760,2.6356409
3761,2.664531
3762,2.6176548
3763,3.431538
3764,4.937027
3765,4.807471
3766,4.209623
3767,3.842951
3768,3.7633567
3769,3.6518755
3770,3.3462727
3771,3.0977027
3772,3.2424276
3773,3.3350663
3774,3.0363872
3775,2.7870648
3776,2.5402083
3777,2.5769048
3778,2.4211526
3779,2.4261994
3780,2.4795454
3781,3.5662103
3782,4.430157
3783,4.2898273
3784,4.048468
3785,3.9045126
3786,3.761484
3787,3.5925663
3788,3.0756617
3789,2.8981698
3790,3.274069
3791,3.270794
3792,4.11047
3793,4.3523264
3794,4.1731234
3795,4.0575027
3796,3.8842237
3797,3.4412966
3798,2.7469025
3799,2.4560227
3800,2.8445098
3801,3.2237074
3802,3.410119
3803,3.5348208
3804,3.445288
3805,3.1517255
3806,2.7312508
3807,2.8205547
3808,3.0628502
3809,2.7266374
3810,2.3874784
3811,2.2480307
3812,2.213132
3813,2.3574018
3814,2.0914943
3815,2.1810029
3816,3.4550366
3817,3.7905161
3818,3.5071688
3819,3.2931879
3820,3.1174479
3821,2.660782
3822,2.3271124
3823,2.2793796
3824,2.2111368
3825,2.1890552
3826,2.2334113
3827,2.2380183
3828,1.9713267
3829,1.9728149
3830,2.1077542
3831,2.1170068
3832,2.0595703
3833,2.097568
3834,2.0762084
3835,1.9869449
3836,2.0523682
3837,2.2210052
3838,2.2709444
3839,2.368202
3840,2.407354
3841,2.4207342
3842,2.3572667
3843,2.2499917
3844,2.1953187
3845,2.2433398
3846,2.142687
3847,2.1947687
3848,2.2727213
3849,2.8882866
3850,4.5088425
3851,3.8378825
3852,3.1341689
3853,2.887032
3854,2.742171
3855,2.640351
3856,2.4351215
3857,2.5014062
3858,3.2530355
3859,4.0944858
3860,3.455852
3861,2.8867965
3862,2.7224095
3863,2.5559862
3864,2.3572795
3865,2.6158266
3866,3.0538187
3867,4.7329125
3868,5.297196
3869,4.9615455
3870,4.8308744
3871,4.753847
3872,4.540944
3873,4.7304316
3874,5.0388756
3875,4.901127
3876,4.640711
3877,4.371063
3878,4.2980833
3879,4.1073318
3880,4.0795455
3881,3.9508035
3882,3.8368402
3883,3.7944775
3884,3.89058
3885,4.0153413
3886,3.8339188
3887,3.7319207
3888,3.726368
3889,3.6813853
3890,3.6625729
3891,3.597944
3892,3.5691915
3893,4.162865
3894,3.8693388
3895,3.01567
3896,2.9754748
3897,2.993856
3898,2.9683979
3899,3.0168855
3900,3.0268137
3901,3.9549358
3902,5.313554
3903,4.6405044
3904,4.2521625
3905,3.963695
3906,3.752849
3907,3.6169968
3908,3.482288
3909,3.357861
3910,3.3112972
3911,3.1563952
3912,3.1320064
3913,2.9830382
3914,2.9232001
3915,2.9242682
3916,3.0995035
3917,3.773568
3918,4.3851323
3919,5.0834455
3920,4.8326526
3921,4.2490063
3922,3.8437757
3923,3.738326
3924,4.0311737
3925,3.7683027
3926,3.9024177
3927,4.0741863
3928,3.6995502
3929,3.5944052
3930,3.612148
3931,3.7612092
3932,3.575535
3933,3.3689668
3934,3.239259
3935,3.1822717
3936,3.4659886
3937,3.7715917
3938,3.641908
3939,3.7202783
3940,3.8088062
3941,3.7492585
3942,3.7087367
3943,3.5741649
3944,3.4964662
3945,3.3943222
3946,3.4959266
3947,3.6344748
3948,3.5582194
3949,3.4036338
3950,3.3285563
3951,3.4746134
3952,3.7214534
3953,4.4949465
3954,4.682798
3955,3.8853886
3956,3.6672328
3957,3.7433743
3958,3.7334347
3959,3.7486556
3960,3.8952851
3961,3.6581109
3962,3.620175
3963,4.0969124
3964,4.5837507
3965,4.445645
3966,4.1780214
3967,3.9918928
3968,4.0940986
3969,4.1807437
3970,5.1700106
3971,6.3501134
3972,5.9012804
3973,5.6489124
3974,4.8650646
3975,4.104025
3976,3.7352552
3977,3.521281
3978,3.5423286
3979,3.4397361
3980,3.3896286
3981,3.2970967
3982,3.2975652
3983,3.2992964
3984,3.1435986
3985,3.086674
3986,2.9074028
3987,2.8064268
3988,2.9497128
3989,3.2994945
3990,3.2480807
3991,3.2090344
3992,3.1641273
3993,3.148851
3994,3.0973632
3995,3.027749
3996,3.0652325
3997,3.1486628
3998,3.0367167
3999,2.961021
4000,2.9355857
4001,2.9744065
4002,3.004605
4003,2.7908158
4004,2.839687
4005,4.1972704
4006,4.3681736
4007,3.743996
4008,3.4450934
4009,3.3976126
4010,3.3098745
4011,3.2709014
4012,3.3173795
4013,3.2704296
4014,3.2971056
4015,3.1076462
4016,3.042298
4017,2.9910247
4018,2.9874215
4019,2.9643936
4020,3.0588126
4021,3.219954
4022,3.4513547
4023,3.6204176
4024,3.512286
4025,3.502431
4026,3.6198916
4027,3.5087578
4028,3.4626517
4029,3.4802516
4030,3.6941245
4031,4.565772
4032,4.3811035
4033,3.9373546
4034,4.0523334
4035,3.8712366
4036,3.802836
4037,3.686924
4038,3.753004
4039,5.0259895
4040,5.9202228
4041,5.1093183
4042,4.84686
4043,4.963444
4044,4.8508577
4045,4.6326284
4046,4.2593637
4047,3.5986128
4048,3.3168778
4049,3.4238982
4050,3.494979
4051,3.313921
4052,3.1297612
4053,3.0491025
4054,3.063728
4055,3.746409
4056,4.3541427
4057,5.2791967
4058,4.809735
4059,4.2268443
4060,3.9919708
4061,3.7119002
4062,3.6161833
4063,3.6816368
4064,3.8137903
4065,3.7893214
4066,3.5934465
4067,3.496867
4068,3.3657317
4069,3.2714748
4070,2.990599
4071,2.7188323
4072,2.8912268
4073,3.4735243
4074,3.934887
4075,4.394305
4076,4.603963
4077,4.5220456
4078,4.0475926
4079,3.690154
4080,3.8380287
4081,3.749392
4082,4.2496667
4083,4.6900225
4084,4.248086
4085,3.962864
4086,3.7888727
4087,3.609583
4088,3.4969459
4089,3.4140866
4090,3.5045488
4091,3.4822338
4092,3.597852
4093,3.707964
4094,3.6136713
4095,3.5748744
4096,3.7579143
4097,3.9525776
4098,4.0913277
4099,4.023659
4100,4.85722
4101,4.3061647
4102,3.663622
4103,3.4821727
4104,3.2572196
4105,3.1570792
4106,3.1878107
4107,3.2994807
4108,4.709045
4109,5.288407
4110,4.770379
4111,4.3624334
4112,4.087822
4113,3.9977076
4114,3.7356184
4115,3.5550027
4116,3.7114582
4117,3.7679536
4118,3.545994
4119,3.3166234
4120,3.1850443
4121,3.0955236
4122,3.2081268
4123,3.261838
4124,3.2116823
4125,3.4925876
4126,4.235323
4127,4.4746375
4128,4.0796747
4129,4.0080614
4130,4.0136237
4131,4.015773
4132,4.027879
4133,4.1312394
4134,5.334454
4135,5.5972304
4136,4.902769
4137,4.3915014
4138,4.0319185
4139,3.8902977
4140,3.706988
4141,3.7630322
4142,4.1438336
4143,4.943687
4144,4.7137504
4145,4.324942
4146,4.065863
4147,4.0273805
4148,4.1069107
4149,3.916631
4150,4.0260816
4151,4.2106843
4152,4.17773
4153,4.1397414
4154,3.9972765
4155,3.8801546
4156,3.9927237
4157,3.9702902
4158,4.0205545
4159,4.1183662
4160,4.112442
4161,4.0745883
4162,4.12547
4163,3.875454
4164,3.8272266
4165,3.9424307
4166,4.0769577
4167,3.9935663
4168,4.296105
4169,4.856467
4170,4.449974
4171,4.0425296
4172,3.9182599
4173,4.0554514
4174,4.243147
4175,4.1250587
4176,4.1927705
4177,5.144686
4178,5.3019686
4179,4.389021
4180,4.2446494
4181,4.467508
4182,4.473736
4183,4.2013044
4184,4.0238686
4185,3.7313766
4186,3.4216774
4187,3.26437
4188,3.5272746
4189,4.4694967
4190,4.8701086
4191,4.646366
4192,4.204474
4193,4.397396
4194,4.9908447
4195,5.3248587
4196,4.702916
4197,4.2870946
4198,4.322165
4199,4.2544446
4200,4.0625486
4201,4.182381
4202,4.0340605
4203,3.8800254
4204,3.9833062
4205,3.69622
4206,3.5224066
4207,3.6984134
4208,3.6667469
4209,3.669416
4210,3.8713639
4211,3.784385
4212,4.1231956
4213,4.486373
4214,4.2991734
4215,4.0214453
4216,3.89556
4217,3.870154
4218,3.84999
4219,3.6191607
4220,3.2301702
4221,3.1440756
4222,3.1274567
4223,3.2456412
4224,3.3422103
4225,3.2491112
4226,3.398659
4227,3.5153472
4228,3.5759094
4229,4.4845743
4230,4.3670835
4231,4.0044427
4232,3.9644873
4233,3.9272752
4234,3.974355
4235,3.8758342
4236,3.7814128
4237,3.9273386
4238,4.324395
4239,4.463049
4240,4.4063883
4241,4.207435
4242,4.0743446
4243,4.0762086
4244,4.077865
4245,4.4800105
4246,5.6018724
4247,6.0138154
4248,5.3303514
4249,4.6778502
4250,4.2255077
4251,3.943834
4252,3.8516836
4253,3.8777273
4254,3.781039
4255,3.5380363
4256,3.4153988
4257,3.1843276
4258,3.1192033
4259,3.0870445
4260,3.0605159
4261,2.9970798
4262,3.0316453
4263,3.0012472
4264,3.2029555
4265,3.4378574
4266,3.4953692
4267,3.4756331
4268,3.3803535
4269,3.2609372
4270,3.181692
4271,3.18931
4272,3.184678
4273,3.200041
4274,3.1791573
4275,3.0843499
4276,3.15239
4277,3.0857997
4278,3.2005806
4279,3.3111222
4280,3.5849288
4281,4.417955
4282,4.2527
4283,3.7318337
4284,3.7205753
4285,3.4649305
4286,3.4071445
4287,3.8533108
4288,4.066677
4289,3.9707503
4290,3.7342758
4291,3.5919535
4292,3.849638
4293,3.8976822
4294,3.6590264
4295,3.5502472
4296,3.505571
4297,3.6090062
4298,3.7149723
4299,3.9332602
4300,3.9273443
4301,3.8041077
4302,3.7091208
4303,3.494914
4304,3.4693177
4305,3.643538
4306,4.0294614
4307,4.3500304
4308,3.5395403
4309,3.2695308
4310,3.306362
4311,3.1497104
4312,3.3043225
4313,3.188964
4314,3.2948163
4315,5.1112776
4316,5.280335
4317,4.8387885
4318,4.6542945
4319,4.1891093
4320,3.7822542
4321,3.751418
4322,4.466591
4323,4.77084
4324,4.4624925
4325,4.072221
4326,3.8085861
4327,3.6174164
4328,3.5054836
4329,3.333145
4330,3.4814007
4331,3.8007934
4332,4.513996
4333,5.345685
4334,4.993527
4335,4.1879206
4336,3.8134484
4337,3.7288415
4338,3.635765
4339,3.9781024
4340,4.3143835
4341,4.0916224
4342,3.7815573
4343,3.6804006
4344,3.7305396
4345,3.83191
4346,3.820651
4347,3.7647884
4348,3.6750035
4349,3.6044922
4350,3.6849906
4351,3.9043095
4352,3.8194888
4353,4.349421
4354,4.9039817
4355,4.811322
4356,4.6780467
4357,4.701934
4358,5.3069882
4359,5.143887
4360,4.6224184
4361,4.2447724
4362,4.0732155
4363,3.6046581
4364,3.3586352
4365,3.2837389
4366,3.0447695
4367,3.2339664
4368,3.4185681
4369,3.3747308
4370,3.3803387
4371,3.5013897
4372,3.658245
4373,3.7067316
4374,3.6389022
4375,3.468742
4376,3.5816402
4377,3.649195
4378,3.5164323
4379,3.5310967
4380,3.4428658
4381,3.2829645
4382,3.387135
4383,4.3387084
4384,6.323938
4385,5.9509463
4386,5.373102
4387,5.1548133
4388,4.7916284
4389,4.6068983
4390,4.4176335
4391,4.3934126
4392,4.495305
4393,4.547353
4394,4.2979326
4395,4.166863
4396,4.211039
4397,4.2527404
4398,3.9794803
4399,3.7256818
4400,3.9857051
4401,5.086897
4402,5.135307
4403,4.2455306
4404,4.252698
4405,4.0896864
4406,3.9553144
4407,3.7393308
4408,3.6995013
4409,4.0617485
4410,4.561989
4411,4.1748023
4412,3.7560685
4413,3.6977
4414,3.6550844
4415,3.5227628
4416,3.498853
4417,3.7631414
4418,4.3771553
4419,4.785466
4420,4.296606
4421,4.290261
4422,4.1420884
4423,4.105953
4424,4.227443
4425,4.36331
4426,4.4067607
4427,4.4202557
4428,4.324653
4429,4.186988
4430,4.077225
4431,4.0407376
4432,4.2884555
4433,4.3564787
4434,4.1270227
4435,3.9247627
4436,4.053636
4437,4.0493054
4438,3.699442
4439,3.6251428
4440,3.5657477
4441,3.4400585
4442,3.581255
4443,3.4464781
4444,3.9225214
4445,4.115084
4446,3.3277445
4447,3.2433512
4448,3.4756417
4449,3.2515225
4450,3.1797726
4451,3.0323632
4452,3.601854
4453,5.493648
4454,5.2900643
4455,4.5751486
4456,4.289876
4457,4.020937
4458,3.992759
4459,3.6867564
4460,3.4765563
4461,3.788689
4462,3.9792144
4463,4.0310483
4464,3.959496
4465,3.845389
4466,3.4494064
4467,3.415283
4468,3.4714115
4469,3.5961685
4470,4.372173
4471,4.6685834
4472,4.163339
4473,3.9040577
4474,3.8159711
4475,3.7342174
4476,3.587348
4477,3.470919
4478,3.502984
4479,3.4630473
4480,3.3865783
4481,3.2644567
4482,3.1214507
4483,3.1052725
4484,3.0823617
4485,3.0813365
4486,2.9044516
4487,3.6963077
4488,4.5867343
4489,4.3449454
4490,4.0095057
4491,3.772061
4492,3.5450056
4493,3.802572
4494,3.8800116
4495,3.8765798
4496,3.9028714
4497,3.7788937
4498,3.7869945
4499,3.8883848
4500,3.6502774
4501,3.5048294
4502,3.348053
4503,2.978615
4504,3.4266696
4505,4.5977116
4506,4.2134547
4507,3.9973857
4508,3.853455
4509,4.0932293
4510,4.3782825
4511,4.241549
4512,3.9524086
4513,4.301096
4514,4.247417
4515,3.5662057
4516,3.6056669
4517,4.2282248
4518,4.3273687
4519,4.6307874
4520,4.441617
4521,4.793868
4522,5.996514
4523,5.666771
4524,5.370274
4525,4.803954
4526,4.175223
4527,3.7966795
4528,3.4923232
4529,3.3741884
4530,3.4932199
4531,3.4680765
4532,3.2119417
4533,3.1906269
4534,3.1879222
4535,3.14749
4536,3.0805511
4537,2.9689379
4538,2.8848858
4539,3.0606623
4540,3.487327
4541,3.5834503
4542,3.421269
4543,3.332546
4544,3.276915
4545,3.1810997
4546,3.1213496
4547,3.0724347
4548,3.209873
4549,3.186445
4550,3.2479818
4551,3.2292025
4552,3.1711757
4553,3.1293702
4554,3.170766
4555,3.1845915
4556,3.984143
4557,4.6222525
4558,4.077662
4559,3.863411
4560,3.6642344
4561,3.4034832
4562,3.599532
4563,3.7437577
4564,3.7457092
4565,4.0070825
4566,4.103695
4567,3.8613415
4568,3.7174304
4569,3.6819897
4570,3.7113109
4571,3.7349584
4572,3.6519377
4573,3.5849547
4574,4.17915
4575,4.3286185
4576,4.053142
4577,4.1454086
4578,4.349198
4579,4.211484
4580,3.7641978
4581,4.151855
4582,5.673251
4583,5.521617
4584,4.735121
4585,4.312672
4586,4.3346395
4587,4.2226014
4588,3.658633
4589,3.4809256
4590,4.3894963
4591,5.779829
4592,5.326234
4593,5.0115843
4594,4.6921062
4595,4.7568417
4596,5.0585675
4597,4.95403
4598,4.699879
4599,4.861869
4600,4.9484787
4601,4.73644
4602,4.627246
4603,4.321961
4604,3.430967
4605,2.9750834
4606,3.552638
4607,4.6551533
4608,5.8097296
4609,5.710197
4610,5.081227
4611,4.709532
4612,4.272416
4613,3.9351866
4614,4.1648164
4615,4.1231017
4616,4.0650897
4617,4.2758546
4618,4.360652
4619,4.4435177
4620,4.285076
4621,3.9700093
4622,3.6614807
4623,3.7584279
4624,3.8334231
4625,4.0745254
4626,4.29576
4627,4.087358
4628,3.8830478
4629,3.7340386
4630,3.6809075
4631,3.8155744
4632,3.9669306
4633,4.2062526
4634,4.885357
4635,4.4651685
4636,3.8083177
4637,3.484553
4638,3.3822913
4639,3.3205469
4640,3.3690546
4641,3.467721
4642,3.6512704
4643,3.8172
4644,3.7879221
4645,3.7790558
4646,3.7513325
4647,3.644011
4648,3.7278302
4649,3.9236467
4650,3.9657788
4651,4.628599
4652,4.543765
4653,3.9101346
4654,3.9928932
4655,3.9681046
4656,3.9113297
4657,3.8888466
4658,3.9268374
4659,4.8932624
4660,6.000451
4661,5.2779703
4662,5.023996
4663,4.845429
4664,4.5825205
4665,4.3953924
4666,4.1696057
4667,4.069382
4668,4.035281
4669,3.9223442
4670,3.7218173
4671,3.4286523
4672,3.3910816
4673,3.4810667
4674,3.6090882
4675,3.7738411
4676,3.814309
4677,4.3223457
4678,4.9093065
4679,4.783435
4680,4.6765842
4681,4.381209
4682,4.1704726
4683,4.5007052
4684,4.57967
4685,4.8202114
4686,5.091372
4687,4.981629
4688,4.80356
4689,5.09524
4690,4.9424105
4691,4.308332
4692,3.924547
4693,3.6980956
4694,4.427964
4695,4.1924667
4696,3.382127
4697,3.185185
4698,3.021042
4699,3.0294826
4700,3.125742
4701,3.1291826
4702,3.8199728
4703,5.0763993
4704,4.8235826
4705,4.338731
4706,3.7581608
4707,3.3726017
4708,3.4878767
4709,3.502067
4710,3.6733809
4711,4.242049
4712,4.618371
4713,4.505777
4714,4.2120166
4715,4.125981
4716,4.3667464
4717,4.362519
4718,4.226753
4719,4.061311
4720,4.8082066
4721,4.800675
4722,4.4015265
4723,4.333661
4724,4.012262
4725,3.7245152
4726,3.4900596
4727,3.194621
4728,4.523712
4729,5.875945
4730,5.3230963
4731,5.026007
4732,4.826596
4733,4.4284306
4734,4.413739
4735,3.9508622
4736,3.4974134
4737,3.750578
4738,3.675351
4739,3.445161
4740,3.1985152
4741,2.7288578
4742,2.881612
4743,3.6950176
4744,4.040944
4745,4.9096103
4746,5.7863584
4747,5.298049
4748,5.2550054
4749,5.0759277
4750,4.9765425
4751,4.774749
4752,4.8105855
4753,4.7590013
4754,4.708362
4755,4.992401
4756,4.975037
4757,4.6859183
4758,4.4803743
4759,4.467495
4760,4.5408354
4761,4.4953413
4762,4.688024
4763,5.0934567
4764,5.051999
4765,4.7392073
4766,4.3331
4767,4.1493835
4768,3.9936664
4769,4.100317
4770,4.2040253
4771,4.4855013
4772,4.25665
4773,3.920508
4774,3.710513
4775,3.7397816
4776,3.9994783
4777,4.046194
4778,3.905562
4779,3.8980231
4780,4.677483
4781,5.0153956
4782,4.210608
4783,3.931707
4784,4.30114
4785,4.36654
4786,4.0191913
4787,3.9265835
4788,3.918929
4789,4.1390047
4790,4.157375
4791,3.8922715
4792,3.5938962
4793,3.482988
4794,3.282144
4795,3.9084818
4796,4.9719152
4797,5.7706738
4798,5.937981
4799,5.5996556
4800,5.4237704
4801,5.3483176
4802,5.237643
4803,4.9825583
4804,4.7718244
4805,4.6599503
4806,4.688697
4807,4.845876
4808,4.5006843
4809,4.3578672
4810,4.105322
4811,3.9096055
4812,3.8455565
4813,4.002603
4814,4.369662
4815,4.682194
4816,4.3236494
4817,4.6338453
4818,5.1341195
4819,5.06721
4820,4.6650114
4821,4.1426573
4822,3.4667752
4823,3.6709452
4824,3.884942
4825,3.0834694
4826,2.9297342
4827,2.8896618
4828,2.9042702
4829,3.292247
4830,3.5674157
4831,4.5723495
4832,6.4205747
4833,6.1673236
4834,5.4830756
4835,5.0166836
4836,4.8803163
4837,4.752036
4838,4.5539365
4839,4.45481
4840,4.5497966
4841,4.485983
4842,4.2327514
4843,3.5547988
4844,3.342469
4845,3.7041821
4846,4.6041603
4847,4.8016224
4848,4.8692183
4849,5.807219
4850,5.550402
4851,4.742125
4852,4.6406617
4853,4.638774
4854,4.5362864
4855,4.445186
4856,4.292688
4857,4.6805253
4858,5.6542225
4859,5.3558283
4860,4.9579163
4861,4.4870973
4862,4.380211
4863,4.202336
4864,4.085783
4865,4.0444245
4866,4.255655
4867,4.6107917
4868,4.412998
4869,3.779988
4870,3.5067382
4871,3.5604608
4872,3.458748
4873,3.1652412
4874,3.2857118
4875,4.3789134
4876,4.225051
4877,3.29496
4878,3.250364
4879,3.1951013
4880,3.2691338
4881,3.2348022
4882,3.4021428
4883,4.7847047
4884,6.1380134
4885,5.3570714
4886,4.5713263
4887,4.4085803
4888,4.361333
4889,4.149641
4890,3.800543
4891,3.8164358
4892,4.8888707
4893,5.3304706
4894,5.056534
4895,5.1196027
4896,4.811626
4897,4.5980983
4898,3.8095126
